secondary_substation_unique_id,latitude,longitude
SSEN-2818007100,51.477852,-0.367403
SSEN-2818007140,51.476885,-0.36257
SSEN-2818007140,51.476885,-0.36257
SSEN-2818007140,51.476885,-0.36257
SSEN-2818007240,51.475933,-0.364592
SSEN-2818007280,51.473964,-0.36207
SSEN-2818007280,51.473964,-0.36207
SSEN-2818007280,51.473964,-0.36207
SSEN-2818007280,51.473964,-0.36207
SSEN-2818007300,51.473375,-0.365561
SSEN-2818007300,51.473375,-0.365561
SSEN-2818007300,51.473375,-0.365561
SSEN-2818009030,51.467708,-0.369363
SSEN-2818009040,51.466906,-0.36919
SSEN-2818009040,51.466906,-0.36919
SSEN-2818009070,51.466834,-0.367278
SSEN-2818009070,51.466834,-0.367278
SSEN-2818009070,51.466834,-0.367278
SSEN-2818009080,51.466391,-0.363205
SSEN-2818009080,51.466391,-0.363205
SSEN-2818009090,51.466042,-0.362066
SSEN-2818009090,51.466042,-0.362066
SSEN-2818009100,51.464411,-0.364428
SSEN-2818009100,51.464411,-0.364428
SSEN-2818009110,51.46516,-0.367333
SSEN-2818009110,51.46516,-0.367333
SSEN-2818009120,51.462729,-0.361796
SSEN-2818009120,51.462729,-0.361796
SSEN-2818009120,51.462729,-0.361796
SSEN-2818009130,51.462677,-0.365137
SSEN-2818009130,51.462677,-0.365137
SSEN-2818009140,51.460589,-0.359267
SSEN-2818009140,51.460589,-0.359267
SSEN-2818009140,51.460589,-0.359267
SSEN-2818009150,51.461504,-0.361624
SSEN-2818009150,51.461504,-0.361624
SSEN-2818011030,51.484095,-0.396245
SSEN-2818011030,51.484095,-0.396245
SSEN-2818011040,51.484331,-0.399664
SSEN-2818011040,51.484331,-0.399664
SSEN-2818011040,51.484331,-0.399664
SSEN-2820004420,51.499202,-0.467477
SSEN-2820004420,51.499202,-0.467477
SSEN-2820004440,51.498709,-0.471023
SSEN-2820004440,51.498709,-0.471023
SSEN-2820004440,51.498709,-0.471023
SSEN-2820004440,51.498709,-0.471023
SSEN-2820004460,51.497171,-0.475829
SSEN-2820004460,51.497171,-0.475829
SSEN-2820004460,51.497171,-0.475829
SSEN-2820004480,51.495783,-0.472807
SSEN-2820004480,51.495783,-0.472807
SSEN-2820004480,51.495783,-0.472807
SSEN-2820004480,51.495783,-0.472807
SSEN-2820004500,51.495168,-0.476026
SSEN-2820004500,51.495168,-0.476026
SSEN-2820004520,51.499433,-0.478275
SSEN-2820004520,51.499433,-0.478275
SSEN-2820016050,51.497063,-0.458493
SSEN-2820016050,51.497063,-0.458493
SSEN-2820016050,51.497063,-0.458493
SSEN-2822002010,51.460352,-0.337913
SSEN-2822002010,51.460352,-0.337913
SSEN-2822002030,51.460901,-0.33415
SSEN-2822002030,51.460901,-0.33415
SSEN-2822002030,51.460901,-0.33415
SSEN-2822002060,51.462486,-0.332465
SSEN-2822002070,51.463149,-0.330973
SSEN-2822002070,51.463149,-0.330973
SSEN-2822002070,51.463149,-0.330973
SSEN-2822002070,51.463149,-0.330973
SSEN-2822004020,51.469182,-0.348045
SSEN-2822004020,51.469182,-0.348045
SSEN-2822004020,51.469182,-0.348045
SSEN-2822004020,51.469182,-0.348045
SSEN-2822004040,51.468018,-0.357373
SSEN-2822004040,51.468018,-0.357373
SSEN-2822004040,51.468018,-0.357373
SSEN-2822004060,51.46893,-0.359587
SSEN-2822004097,51.46893,-0.36536
SSEN-2822005020,51.466611,-0.355192
SSEN-2822005020,51.466611,-0.355192
SSEN-2822005040,51.46594,-0.358614
SSEN-2822005040,51.46594,-0.358614
SSEN-2822005040,51.46594,-0.358614
SSEN-2822005040,51.46594,-0.358614
SSEN-2822005060,51.45965,-0.366714
SSEN-2822005060,51.45965,-0.366714
SSEN-2822005060,51.45965,-0.366714
SSEN-2822005100,51.463419,-0.371301
SSEN-2822005100,51.463419,-0.371301
SSEN-2822005100,51.463419,-0.371301
SSEN-2822005100,51.463419,-0.371301
SSEN-2822005120,51.462617,-0.367947
SSEN-2822005120,51.462617,-0.367947
SSEN-2822005120,51.462617,-0.367947
SSEN-2822005120,51.462617,-0.367947
SSEN-2822005140,51.461334,-0.370713
SSEN-2822005140,51.461334,-0.370713
SSEN-2822005160,51.458791,-0.371524
SSEN-2822005160,51.458791,-0.371524
SSEN-2822005160,51.458791,-0.371524
SSEN-2822005160,51.458791,-0.371524
SSEN-2822005180,51.457612,-0.367535
SSEN-2822005180,51.457612,-0.367535
SSEN-2822005180,51.457612,-0.367535
SSEN-2822005200,51.45935,-0.363212
SSEN-2822005200,51.45935,-0.363212
SSEN-2822005200,51.45935,-0.363212
SSEN-2822005220,51.458151,-0.361744
SSEN-2822005220,51.458151,-0.361744
SSEN-2822005220,51.458151,-0.361744
SSEN-2822005380,51.460032,-0.374085
SSEN-2822005380,51.460032,-0.374085
SSEN-2822005380,51.460032,-0.374085
SSEN-2822005380,51.460032,-0.374085
SSEN-2822005400,51.462142,-0.373909
SSEN-2822005420,51.461936,-0.37717
SSEN-2822005420,51.461936,-0.37717
SSEN-2822005420,51.461936,-0.37717
SSEN-2822005440,51.463751,-0.376414
SSEN-2822005440,51.463751,-0.376414
SSEN-2822005440,51.463751,-0.376414
SSEN-2822005440,51.463751,-0.376414
SSEN-2822005460,51.467138,-0.372997
SSEN-2822005480,51.467135,-0.3734
SSEN-2822005480,51.467135,-0.3734
SSEN-2822005480,51.467135,-0.3734
SSEN-2822005485,51.466227,-0.370851
SSEN-2822005485,51.466227,-0.370851
SSEN-2822006020,51.466933,-0.336551
SSEN-2822006060,51.469493,-0.334485
SSEN-2822006060,51.469493,-0.334485
SSEN-2822006060,51.469493,-0.334485
SSEN-2822006060,51.469493,-0.334485
SSEN-2822006080,51.470194,-0.333783
SSEN-2822006080,51.470194,-0.333783
SSEN-2822006080,51.470194,-0.333783
SSEN-2822006100,51.470162,-0.332171
SSEN-2822006100,51.470162,-0.332171
SSEN-2822006100,51.470162,-0.332171
SSEN-2822006110,51.471697,-0.333267
SSEN-2822006110,51.471697,-0.333267
SSEN-2822006110,51.471697,-0.333267
SSEN-2822006120,51.472736,-0.332322
SSEN-2822006120,51.472736,-0.332322
SSEN-2822006120,51.472736,-0.332322
SSEN-2822006120,51.472736,-0.332322
SSEN-2822006200,51.46724,-0.328434
SSEN-2822006200,51.46724,-0.328434
SSEN-2822006200,51.46724,-0.328434
SSEN-2822006200,51.46724,-0.328434
SSEN-2822006280,51.46535,-0.327092
SSEN-2822006280,51.46535,-0.327092
SSEN-2822006280,51.46535,-0.327092
SSEN-2822006300,51.465038,-0.322842
SSEN-2822006300,51.465038,-0.322842
SSEN-2822006300,51.465038,-0.322842
SSEN-2822006300,51.465038,-0.322842
SSEN-2822006320,51.463111,-0.325187
SSEN-2822006320,51.463111,-0.325187
SSEN-2822006320,51.463111,-0.325187
SSEN-2822008020,51.471707,-0.342209
SSEN-2822008020,51.471707,-0.342209
SSEN-2822008040,51.470188,-0.342292
SSEN-2822008040,51.470188,-0.342292
SSEN-2822008040,51.470188,-0.342292
SSEN-2822008040,51.470188,-0.342292
SSEN-2822008040,51.470188,-0.342292
SSEN-2822008060,51.472067,-0.339042
SSEN-2822008080,51.472475,-0.337357
SSEN-2822008080,51.472475,-0.337357
SSEN-2822008100,51.472519,-0.335383
SSEN-2822008100,51.472519,-0.335383
SSEN-2822008100,51.472519,-0.335383
SSEN-2822008100,51.472519,-0.335383
SSEN-2822008200,51.473691,-0.340092
SSEN-2822008220,51.474845,-0.336465
SSEN-2822008220,51.474845,-0.336465
SSEN-2822008220,51.474845,-0.336465
SSEN-2822008230,51.475718,-0.336534
SSEN-2822008230,51.475718,-0.336534
SSEN-2822008230,51.475718,-0.336534
SSEN-2822008230,51.475718,-0.336534
SSEN-2822008232,51.47677,-0.339481
SSEN-2822008235,51.477879,-0.339278
SSEN-2822008235,51.477879,-0.339278
SSEN-2822008240,51.475695,-0.338723
SSEN-2822008240,51.475695,-0.338723
SSEN-2822008246,51.474927,-0.334505
SSEN-2822008248,51.474533,-0.333359
SSEN-2822008248,51.474533,-0.333359
SSEN-2822008248,51.474533,-0.333359
SSEN-2822008251,51.475858,-0.330553
SSEN-2822008251,51.475858,-0.330553
SSEN-2822008251,51.475858,-0.330553
SSEN-2822008370,51.469894,-0.361665
SSEN-2822009040,51.472129,-0.351092
SSEN-2822009060,51.471495,-0.353332
SSEN-2822009080,51.471346,-0.354893
SSEN-2822009080,51.471346,-0.354893
SSEN-2822009080,51.471346,-0.354893
SSEN-2822009100,51.473175,-0.353243
SSEN-2822009140,51.474112,-0.359746
SSEN-2822009140,51.474112,-0.359746
SSEN-2822009140,51.474112,-0.359746
SSEN-2822009160,51.475968,-0.361912
SSEN-2822009160,51.475968,-0.361912
SSEN-2822009160,51.475968,-0.361912
SSEN-2822009160,51.475968,-0.361912
SSEN-2822009180,51.473708,-0.356579
SSEN-2822009180,51.473708,-0.356579
SSEN-2822009180,51.473708,-0.356579
SSEN-2822009180,51.473708,-0.356579
SSEN-2822009200,51.475721,-0.357169
SSEN-2822009200,51.475721,-0.357169
SSEN-2822009200,51.475721,-0.357169
SSEN-2822009200,51.475721,-0.357169
SSEN-2822009220,51.476367,-0.353819
SSEN-2822009220,51.476367,-0.353819
SSEN-2822009220,51.476367,-0.353819
SSEN-2822009220,51.476367,-0.353819
SSEN-2822009240,51.475641,-0.350792
SSEN-2822009240,51.475641,-0.350792
SSEN-2822009260,51.475621,-0.347452
SSEN-2822009260,51.475621,-0.347452
SSEN-2822009260,51.475621,-0.347452
SSEN-2822009260,51.475621,-0.347452
SSEN-2822009260,51.475621,-0.347452
SSEN-2822009280,51.473591,-0.346374
SSEN-2822009380,51.478617,-0.344997
SSEN-2822009400,51.478177,-0.346957
SSEN-2822009400,51.478177,-0.346957
SSEN-2822010020,51.465761,-0.348442
SSEN-2822010020,51.465761,-0.348442
SSEN-2822010020,51.465761,-0.348442
SSEN-2822010020,51.465761,-0.348442
SSEN-2822010020,51.465761,-0.348442
SSEN-2822010140,51.464983,-0.35325
SSEN-2822010140,51.464983,-0.35325
SSEN-2822010140,51.464983,-0.35325
SSEN-2822010160,51.460872,-0.348647
SSEN-2822010160,51.460872,-0.348647
SSEN-2822010160,51.460872,-0.348647
SSEN-2822010160,51.460872,-0.348647
SSEN-2822010160,51.460872,-0.348647
SSEN-2822010170,51.458799,-0.352767
SSEN-2822010170,51.458799,-0.352767
SSEN-2822010170,51.458799,-0.352767
SSEN-2822010170,51.458799,-0.352767
SSEN-2822010180,51.458093,-0.346099
SSEN-2822010180,51.458093,-0.346099
SSEN-2822010180,51.458093,-0.346099
SSEN-2822010220,51.458615,-0.340365
SSEN-2822010220,51.458615,-0.340365
SSEN-2822010240,51.457898,-0.337973
SSEN-2822010260,51.457255,-0.336399
SSEN-2822010340,51.458785,-0.335854
SSEN-2822010360,51.458557,-0.334408
SSEN-2822010360,51.458557,-0.334408
SSEN-2822010360,51.458557,-0.334408
SSEN-2822010460,51.46332,-0.350704
SSEN-2822010460,51.46332,-0.350704
SSEN-2822010460,51.46332,-0.350704
SSEN-2822010460,51.46332,-0.350704
SSEN-2822010480,51.461109,-0.352713
SSEN-2822010480,51.461109,-0.352713
SSEN-2822010480,51.461109,-0.352713
SSEN-2822010500,51.46308,-0.356658
SSEN-2822010500,51.46308,-0.356658
SSEN-2822010500,51.46308,-0.356658
SSEN-2822010500,51.46308,-0.356658
SSEN-2822010520,51.461719,-0.360335
SSEN-2822010520,51.461719,-0.360335
SSEN-2822010520,51.461719,-0.360335
SSEN-2822011020,51.466449,-0.343637
SSEN-2822011020,51.466449,-0.343637
SSEN-2822011020,51.466449,-0.343637
SSEN-2822011040,51.467707,-0.34231
SSEN-2822011040,51.467707,-0.34231
SSEN-2822011040,51.467707,-0.34231
SSEN-2822011060,51.467506,-0.339568
SSEN-2822011060,51.467506,-0.339568
SSEN-2822011060,51.467506,-0.339568
SSEN-2822011060,51.467506,-0.339568
SSEN-2822011100,51.467288,-0.331815
SSEN-2822011100,51.467288,-0.331815
SSEN-2822011230,51.470048,-0.328727
SSEN-2822011260,51.472564,-0.327865
SSEN-2822011260,51.472564,-0.327865
SSEN-2822011260,51.472564,-0.327865
SSEN-2822011280,51.471448,-0.327776
SSEN-2822011280,51.471448,-0.327776
SSEN-2822011280,51.471448,-0.327776
SSEN-2822011290,51.471701,-0.325915
SSEN-2822011290,51.471701,-0.325915
SSEN-2822011320,51.47043,-0.322587
SSEN-2822011320,51.47043,-0.322587
SSEN-2822011320,51.47043,-0.322587
SSEN-2822011340,51.469693,-0.322628
SSEN-2822011360,51.468955,-0.323821
SSEN-2822011373,51.468126,-0.322626
SSEN-2822011380,51.468986,-0.326628
SSEN-2822011380,51.468986,-0.326628
SSEN-2822011385,51.467708,-0.325926
SSEN-2822011385,51.467708,-0.325926
SSEN-2822011385,51.467708,-0.325926
SSEN-2822016020,51.469298,-0.354419
SSEN-2822016020,51.469298,-0.354419
SSEN-2822016200,51.468447,-0.361706
SSEN-2822016240,51.469199,-0.364026
SSEN-2822016240,51.469199,-0.364026
SSEN-2822022010,51.471586,-0.353133
SSEN-2822024030,51.470425,-0.360579
SSEN-2822024035,51.474132,-0.367284
SSEN-2822024035,51.474132,-0.367284
SSEN-2822024035,51.474132,-0.367284
SSEN-2822024060,51.470855,-0.36166
SSEN-2822024060,51.470855,-0.36166
SSEN-2822024060,51.470855,-0.36166
SSEN-2822024060,51.470855,-0.36166
SSEN-2822024060,51.470855,-0.36166
SSEN-2822026010,51.470087,-0.359913
SSEN-2822026060,51.471841,-0.348496
SSEN-2822026060,51.471841,-0.348496
SSEN-2822026080,51.47323,-0.347933
SSEN-2822026090,51.472677,-0.346295
SSEN-2822026100,51.47717,-0.345059
SSEN-2822026100,51.47717,-0.345059
SSEN-2822026100,51.47717,-0.345059
SSEN-2822026115,51.474116,-0.343407
SSEN-2822026120,51.474281,-0.34236
SSEN-2822026120,51.474281,-0.34236
SSEN-2822026120,51.474281,-0.34236
SSEN-2822026120,51.474281,-0.34236
SSEN-2822026130,51.474132,-0.340076
SSEN-2822026140,51.480644,-0.342115
SSEN-2822026140,51.480644,-0.342115
SSEN-2822026150,51.479362,-0.340448
SSEN-2822026150,51.479362,-0.340448
SSEN-2822026150,51.479362,-0.340448
SSEN-2822026160,51.479319,-0.346494
SSEN-2822026160,51.479319,-0.346494
SSEN-2822026160,51.479319,-0.346494
SSEN-2822026160,51.479319,-0.346494
SSEN-2822026170,51.478375,-0.352753
SSEN-2822026180,51.480106,-0.352446
SSEN-2822026180,51.480106,-0.352446
SSEN-2822026190,51.481089,-0.352598
SSEN-2822028010,51.461889,-0.32087
SSEN-2822028010,51.461889,-0.32087
SSEN-2822028010,51.461889,-0.32087
SSEN-2822028010,51.461889,-0.32087
SSEN-2822028020,51.46317,-0.322205
SSEN-2822028020,51.46317,-0.322205
SSEN-2822028030,51.460296,-0.327061
SSEN-2822028030,51.460296,-0.327061
SSEN-2822028030,51.460296,-0.327061
SSEN-2822028030,51.460296,-0.327061
SSEN-2822028040,51.458936,-0.326261
SSEN-2822028040,51.458936,-0.326261
SSEN-2822028050,51.463515,-0.327001
SSEN-2822028050,51.463515,-0.327001
SSEN-2822028050,51.463515,-0.327001
SSEN-2822028060,51.458695,-0.328918
SSEN-2822028070,51.457895,-0.332762
SSEN-2822028070,51.457895,-0.332762
SSEN-2822028070,51.457895,-0.332762
SSEN-2822028070,51.457895,-0.332762
SSEN-2822028070,51.457895,-0.332762
SSEN-2822028070,51.457895,-0.332762
SSEN-2822028070,51.457895,-0.332762
