Feeder,Model,MSE,RMSE,MAE,MAPE,R2
SSEN-280960201002,Persistence,3302008.855704698,1817.143047672554,1353.0167785234898,38.74841873480224,-0.06371143650010325
SSEN-280960201003,Mean (1 day),4724386.422818792,2173.5653711859673,1633.765100671141,63.93097998606524,-0.1641953081959815
SSEN-280960201004,Mean (1 day),700217.1204703811,836.7897707730306,744.552852348993,64.51219798217763,-1.0014480504495662
SSEN-280960201005,Mean (1 day),1297326.4244966444,1139.002381251525,918.2852348993289,44.57403428711693,-0.02087286379744957
SSEN-280960201003,Persistence,6191672.063758389,2488.30706781908,1742.3590604026845,68.9652796319993,-0.5257675645877471
SSEN-280960201004,Persistence,1303915.7617449665,1141.8913090767294,781.7147651006711,55.6974071213458,-2.7270149258015954
SSEN-280960201005,Persistence,1162888.5973154362,1078.3731252750304,769.9127516778524,30.59194845885478,0.08491695674862954
SSEN-280960201003,ARIMA,6947730.644829851,2635.8548224114793,1874.9919340916829,53.443635196961345,-0.7120774414753237
SSEN-280960201003,Boosting,7633876.790461745,2762.9471204606407,2147.314599801253,85.93721229491668,-0.8811593183563433
SSEN-280960201003,Prophet,4746734.372698209,2178.700156675583,1816.336303907234,88.286381274639,-0.16970234679717477
SSEN-280960201005,ARIMA,697140.3021425117,834.9492811797084,593.1400810947471,23.995657778720318,0.45141669569169707
SSEN-280960201002,ARIMA,1988578.3719730177,1410.1696252483307,1117.3800368184625,37.037156680066566,0.359397975874591
SSEN-280960201004,ARIMA,689496.0579987697,830.3589934472737,746.2890308574275,61.542988547166956,-0.9708037703323644
SSEN-280960201001,ARIMA,3718767.074037651,1928.4105045445203,1530.9053999808705,17.759439987760732,0.6119495487662656
SSEN-280960201005,Boosting,977429.2763585306,988.650229534455,730.7375431040495,28.422665603629117,0.23085585425984434
SSEN-280960201002,Boosting,2986409.0717645516,1728.1229909252847,1427.8388945039674,50.066195537030175,0.03795609808391609
SSEN-280960201004,Boosting,320091.5712416097,565.766357467117,412.4918033967695,28.469986094434102,0.08507428267892903
SSEN-280960201005,Prophet,670588.9226248779,818.8949399189605,570.7197468994148,22.612704264319486,0.47231011336524564
SSEN-280960201002,Prophet,2082587.065741202,1443.1171351422593,1137.6366756349057,34.94451724669739,0.3291139496767531
SSEN-280960201004,Prophet,318975.628037181,564.779273731943,466.5935977931883,34.618348579125524,0.08826401095837466
SSEN-280960201001,Boosting,9008653.2317453,3001.4418587980845,2493.697626845857,27.993507849973128,0.059954043372921983
SSEN-280960201001,Prophet,4936857.963370104,2221.9041301033003,1816.1515409636766,21.22044417400588,0.48484271205440177
SSEN-281800730001,Naive,1769492.5201342278,1330.222733279742,1094.4463087248323,44.854825529235114,-0.029580201827961616
SSEN-281800730001,Mean (1 day),1767686.2805392428,1329.5436361922248,1093.3070469798658,44.76525804510973,-0.02852924032030102
SSEN-281800730001,Persistence,2355523.6845637583,1534.7715414887514,1159.979865771812,42.01414985458044,-0.3705627590783658
SSEN-281800730002,Naive,16012481.406040268,4001.5598716051054,3366.969798657718,24.181130108752612,-0.27665532325176945
SSEN-281800730003,Naive,6085400.10738255,2466.860374521134,2051.6979865771814,29.18412788564573,-0.008268711385674754
SSEN-281800730002,Mean (1 day),14206008.632005619,3769.0859146490175,3159.74846196868,23.606008028471912,-0.1326274849174338
SSEN-281800730003,Mean (1 day),6149794.592296444,2479.8779389914425,2085.772231543624,27.682293622421057,-0.018938008913985005
SSEN-281800730002,Persistence,11234335.432885906,3351.766017025339,2646.6677852348994,19.19177293683051,0.10430034109644626
SSEN-281800730003,Persistence,4598713.520134228,2144.461125815581,1658.0637583892617,20.449152620937884,0.23805520209714348
SSEN-281800730002,ARIMA,6439905.830341043,2537.6969540000323,2009.6782503792472,15.278363647082315,0.4865542790611048
SSEN-281800730001,ARIMA,1294918.1545766748,1137.9447062914237,943.8654305259929,38.90795439570618,0.24655115533429295
SSEN-281800730003,ARIMA,3209625.049824813,1791.542645271056,1334.084028656481,15.798688421121021,0.46820842411133035
SSEN-281800730002,Boosting,8006103.823046118,2829.5059326755472,2156.8947477511165,15.941683914335659,0.361683251645022
SSEN-281800730002,Prophet,6539338.925279917,2557.2131169067466,1980.0242188664781,14.658652182164294,0.47862660147371805
SSEN-281800730001,Boosting,2381228.9192569815,1543.1231056714112,1294.9583548150204,57.765747114559574,-0.3855193641062731
SSEN-281800730003,Boosting,5121036.960945395,2262.970826357555,1798.8155583372431,22.1557879935735,0.15151325361387014
SSEN-281800730001,Prophet,1422358.5189159946,1192.6267307569433,988.503863981301,41.13171360908437,0.17239990883591683
SSEN-281800730003,Prophet,3721185.6076511545,1929.0374821789117,1429.903526426435,16.08233056816743,0.3834497401573259
SSEN-281101606001,Naive,10196962.590604028,3193.268324241486,2557.711409395973,35.94311744253852,-3.036932931199665e-05
SSEN-281101606002,Naive,7268505.486577181,2696.016596124212,2212.05033557047,28.7264313279663,-0.002205741202556455
SSEN-281101606001,Mean (1 day),11273390.81766464,3357.5870528795886,2774.577181208054,42.75543987732589,-0.10559718963478448
SSEN-281101606002,Mean (1 day),7426709.637178996,2725.19900872927,2211.8573825503354,30.489278233541118,-0.02401945632019853
SSEN-281101606003,Naive,6141947.573825504,2478.2952959293416,2086.808724832215,35.78182107316583,-0.12970283240234504
SSEN-281101606001,Persistence,12444909.624161076,3527.7343471640656,2517.8993288590605,29.92996139130191,-0.22048967593422342
SSEN-281101606004,Naive,8442879.711409396,2905.663385770863,2378.8859060402683,36.39065207020981,-0.018621323596567096
SSEN-281101606002,Persistence,6730420.798657718,2594.3054559279867,1960.3557046979865,21.291029881933266,0.07198716743346911
SSEN-281101606003,Mean (1 day),5603456.51342282,2367.162122336115,1963.5402684563758,29.095350408556698,-0.030656907824165414
SSEN-281101606004,Mean (1 day),10541002.056548862,3246.69093948729,2626.081795302013,47.94440731183888,-0.27175677421602495
SSEN-281101606003,Persistence,4580307.687919463,2140.1653412574137,1698.479865771812,24.045530248053186,0.1575332569805713
SSEN-281101606004,Persistence,12737764.124161074,3569.000437680146,2512.506711409396,31.29561718853268,-0.53679296582657
SSEN-281101606003,ARIMA,3153867.6769256126,1775.913195211301,1425.560057604147,18.298597716791537,0.4199017160568336
SSEN-281101606004,ARIMA,4179508.360849551,2044.3845922060632,1774.1641807319088,27.42679308032267,0.4957483128939666
SSEN-281101606001,ARIMA,12309743.740748513,3508.5244392405925,2923.0154996886818,33.623493364904604,-0.20723376888261402
SSEN-281101606002,ARIMA,2626565.4990498517,1620.6682260875764,1312.6627594376798,15.775361381264293,0.637840402314682
SSEN-281101606003,Boosting,7268349.595516715,2695.987684600342,2026.3794439747276,26.792630141752554,-0.33688459991712616
SSEN-281101606003,Prophet,2152154.337323307,1467.0222688573297,1150.3629232526227,18.07172979983398,0.6041492016307128
SSEN-281101606004,Boosting,8336265.0615999205,2887.2590915260653,2344.866842711917,34.89388690043479,-0.005758419064485043
SSEN-281101606001,Boosting,5353555.050518243,2313.7750648060505,1935.6986188290457,25.5100350601092,0.47496937575040876
SSEN-281101606002,Boosting,8108086.577364813,2847.4702065807137,2246.1129025369873,25.007030891822673,-0.1179699778735408
SSEN-281101606004,Prophet,5312302.846445591,2304.8433453155967,1933.660994752599,28.099551628182745,0.3590782835056042
SSEN-281101606001,Prophet,7494668.763595425,2737.6392683469867,2375.5811804101145,33.46461617401517,0.2649873621616158
SSEN-281101606002,Prophet,2872414.9824336125,1694.8200442624027,1330.8695391653769,16.556852973686105,0.6039418568469923
SSEN-251100205501,Naive,21399269.620805368,4625.9344591990675,3913.0906040268455,28.91995117119068,-0.22864587726603602
SSEN-251100205501,Mean (1 day),21101391.499292158,4593.625093462913,3663.6514261744965,21.938858916434803,-0.21154311009639715
SSEN-251100205502,Naive,6671903.177852349,2583.0027444531197,1986.0838926174497,20.393330341779066,-0.13558298303699745
SSEN-251100205501,Persistence,14965732.016778523,3868.5568390264766,3104.5536912751677,18.71561177202534,0.14073773224456299
SSEN-251100205502,Mean (1 day),7578932.340382643,2752.9860770411906,2079.0889261744965,20.500957452636033,-0.28996275364081114
SSEN-251100205504,Naive,17781439.23489933,4216.804386605968,3795.5637583892617,44.00942536429704,-0.030303481192068826
SSEN-251100205505,Naive,34192346.45637582,5847.4222060986685,5320.302013422817,80.24107283368107,-4.164033128890254
SSEN-251100205502,Persistence,8358902.815436241,2891.176718126417,2280.808724832215,23.542764790684096,-0.42271665835608596
SSEN-251100205504,Mean (1 day),20554511.271313973,4533.708335492478,3496.1346476510066,31.407240005048152,-0.19098258792639844
SSEN-251100205505,Mean (1 day),7479700.9843983045,2734.904200223164,2168.5701901566,33.3764085913645,-0.1296511553223172
SSEN-251100205504,Persistence,11592842.53355705,3404.8263587967376,2294.137583892618,17.932155096398155,0.32828013180211313
SSEN-251100205505,Persistence,5768470.22147651,2401.763981218078,1895.3825503355704,29.127554946482686,0.12879417723708342
SSEN-251100205502,ARIMA,5597515.047623125,2365.9068129626585,1836.9323738368494,19.35211196033363,0.04728191253212166
SSEN-251100205501,ARIMA,13279715.95591985,3644.134459088996,2906.0649265943894,17.52506493744122,0.23754088108494698
SSEN-251100205501,Boosting,17794386.861453317,4218.339348778535,3298.13240621725,20.01076821668785,-0.02167038610258487
SSEN-251100205502,Boosting,5664706.734568985,2380.0644391631467,1917.4937446621839,22.27313528944728,0.03584563501680127
SSEN-251100205504,ARIMA,48293089.503663644,6949.322952897184,6420.950093066594,68.63498151246287,-1.7982289608755906
SSEN-251100205501,Prophet,22749968.191286042,4769.692672624311,4005.0549414195416,24.712807075316057,-0.3061966656554087
SSEN-251100205502,Prophet,6886598.424156377,2624.232921094539,2094.728835080158,22.49965418824521,-0.17212492043367766
SSEN-251100205505,ARIMA,2456287.5702150203,1567.2547879062358,1338.4385253950843,19.25852081981233,0.6290295431214412
SSEN-251100205504,Boosting,19817200.219577298,4451.6514036453145,3308.327361276174,28.90189841305696,-0.14826084120554106
SSEN-251100205505,Boosting,7026735.2660423145,2650.798986351533,1966.8984651486335,27.93871048781515,-0.06124023246195498
SSEN-251100205504,Prophet,21330934.677664265,4618.542484124647,4278.25231980603,46.63096398462107,-0.23597060761783362
SSEN-251100205505,Prophet,4737479.074263155,2176.5750789401122,1935.3812064016097,27.069112715204586,0.28450365586543747
SSEN-280500514001,Naive,71385827.65436241,8449.013413077435,6915.60067114094,56.5988402520642,-1.277712908796405
SSEN-280500514001,Mean (1 day),33611789.21258914,5797.567525487662,4919.059983221477,36.89877447651011,-0.07245385663858084
SSEN-280500514002,Naive,4718031.9765100675,2172.1031228995707,1872.1912751677853,63.34649387038189,-1.735342016448075
SSEN-280500514001,Persistence,12296805.006711408,3506.680054797045,2659.281879194631,15.585176967616587,0.6076449286775591
SSEN-280500514002,Mean (1 day),1991614.5287565244,1411.2457364883426,1186.4658836689036,38.23552066857861,-0.15466510786683085
SSEN-280500514003,Naive,9159804.090604028,3026.5168247680413,2453.5805369127515,41.14729507371411,-0.33606720753484565
SSEN-280500514002,Persistence,2381007.154362416,1543.0512481322246,1127.993288590604,29.056916902350117,-0.3804206803211536
SSEN-280500514003,Mean (1 day),6884547.299275262,2623.8420873359096,2110.7094519015664,30.69942460144957,-0.004193735400917609
SSEN-280500514003,Persistence,5698660.281879196,2387.18668768892,1841.570469798658,22.993440374386136,0.16878209902871444
SSEN-280500514003,ARIMA,6890032.140379922,2624.8870719289853,2138.8758876418174,33.64333162794519,-0.004993765212253143
SSEN-280500514003,Boosting,11425527.199286198,3380.1667413437162,2809.085844080439,42.985572706740236,-0.6665500777928861
SSEN-280500514003,Prophet,5377874.775163659,2319.024530953405,1959.295004601245,30.76897337991573,0.2155725098208754
SSEN-280500514002,ARIMA,735023.629514094,857.3351908758289,700.3077890749669,20.204601137482666,0.5738602394171852
SSEN-280500514001,ARIMA,7174583.973859582,2678.5413892377287,2177.610165198339,15.258298427374726,0.7710800158873673
SSEN-280500514002,Boosting,1377615.0844756702,1173.718486041551,953.4249976275262,26.85422775186591,0.20130926585064346
SSEN-280500514001,Boosting,10292868.374978647,3208.2500486992353,2497.8258410121107,14.80847129578165,0.6715846837310087
SSEN-280500514002,Prophet,1024909.8028135032,1012.3782903705034,834.4939743503385,24.471103599532825,0.40579486093711836
SSEN-280500514001,Prophet,7933615.185092632,2816.6673898585595,2343.2090005732357,16.134979348083966,0.7468615506147407
SSEN-252900926001,Naive,9184551.895973155,3030.6025631832945,2467.701342281879,34.56096517903013,-0.08513481636935705
SSEN-252900926001,Mean (1 day),11014562.971817324,3318.8195148000027,2696.7525167785234,39.44568930330959,-0.3013466419686772
SSEN-252900926001,Persistence,9198798.127516778,3032.952048337853,2515.8993288590605,35.100613204757444,-0.08681797761937116
SSEN-252900926003,Naive,14184615.191275168,3766.246830901444,3557.8288590604025,75.60716144837437,-7.9420383889000785
SSEN-252900926003,Mean (1 day),2640021.293149353,1624.8142334277334,1379.7232941834454,30.29834421142052,-0.664280026812127
SSEN-252900926003,Persistence,3127084.755033558,1768.356512424335,1395.6677852348994,27.552850125445804,-0.9713267894679134
SSEN-252900926004,Naive,12386744.187919464,3519.4806702011397,2693.8120805369126,25.687759236513617,-0.5246134332496335
SSEN-252900926004,Mean (1 day),9081479.788395436,3013.549367174103,2418.211269574944,25.605715665887985,-0.11778735954490727
SSEN-252900926004,Persistence,9075629.026845638,3012.578468164047,2196.221476510067,22.466049270030258,-0.11706722279886339
SSEN-252900926001,ARIMA,3755867.0437860023,1938.0059452401074,1509.2034652522036,18.50740972591247,0.5562524834060389
SSEN-252900926004,ARIMA,9422327.67683888,3069.581026270341,2591.524263706065,26.0183060272563,-0.15974037492423987
SSEN-252900926003,ARIMA,1510274.6075479263,1228.9323038914415,987.9459810074924,20.313678001619994,0.0479168214037049
SSEN-252900926001,Boosting,15691952.709362827,3961.3069446033624,3287.0614461436753,48.4415725852588,-0.8539700591399257
SSEN-252900926004,Boosting,11033132.36272543,3321.6159264318067,2670.855226426781,27.740790337550962,-0.35800510253839657
SSEN-252900926003,Boosting,1583995.7523547735,1258.5689303152105,996.8875804345105,18.99754452386991,0.001442715617460677
SSEN-252900926001,Prophet,4306429.6849516975,2075.1938909296396,1668.354898528122,21.126407430540876,0.4912047056496628
SSEN-252900926004,Prophet,4853984.488069887,2203.1760002482524,1722.3320319832633,20.33842120691138,0.4025508363598723
SSEN-252900926003,Prophet,1521359.0593056036,1233.4338487756868,961.6689513088063,19.47965387863711,0.040929138495110484
SSEN-280300108001,Naive,14351397.154362416,3788.323792175428,3171.3020134228186,65.57793859830353,-0.26852356775923636
SSEN-280300108002,Naive,6773607.251677852,2602.615463659173,2124.788590604027,39.306423085553256,-0.0210944565181721
SSEN-280300108001,Mean (1 day),11426944.434936615,3380.376374745365,2904.8959731543623,48.57332478698164,-0.010030463743815554
SSEN-280300108002,Mean (1 day),7553646.045386489,2748.3897186146087,2266.5429250559287,49.52789119700825,-0.13868221419746707
SSEN-280300108003,Naive,15843137.305369128,3980.3438677291597,3326.741610738255,47.01988550969801,-0.023210403366589638
SSEN-280300108001,Persistence,4295063.9765100675,2072.4536126316716,1524.506711409396,19.852944128329785,0.6203582257090162
SSEN-280300108002,Persistence,6751613.395973154,2598.3866910013903,2021.765100671141,38.731410172876274,-0.017778969909177267
SSEN-280300108003,Mean (1 day),16072085.47600904,4009.0005582450394,3332.81711409396,46.128705734497125,-0.037996751898146996
SSEN-280300108003,Persistence,13671782.006711408,3697.5372894281145,2797.738255033557,30.5339414261666,0.11702402673197487
SSEN-280300108003,ARIMA,22085750.279187106,4699.5478802952,3994.6969544319827,45.181811896876184,-0.42638222570742856
SSEN-280300108001,ARIMA,3036981.4556503966,1742.6937354711517,1386.8730242823108,21.491924853054844,0.7315604529717
SSEN-280300108002,ARIMA,3120597.49793581,1766.5212984665116,1512.6449238873174,27.41248475002648,0.529582290827765
SSEN-280300108003,Boosting,26225381.8005947,5121.072329170395,4173.79394899603,52.656940977100696,-0.6937354624538561
SSEN-280300108003,Prophet,6887020.174887377,2624.31327681879,2050.7525230602396,26.322182150684814,0.5552098959117007
SSEN-280300108001,Boosting,4460007.614607859,2111.8730110041797,1584.704130424614,21.264239788069034,0.6057788164690316
SSEN-280300108002,Boosting,13389548.031631598,3659.173134962542,2978.098194075882,62.74291273827893,-1.0184213170901244
SSEN-280300108001,Prophet,3531050.073576984,1879.1088509123106,1473.0892397589905,23.410480260252427,0.6878896048174072
SSEN-280300108002,Prophet,3822412.652090798,1955.0991412434303,1649.1604350323164,27.52927211793248,0.4237864368932761
SSEN-280300626001,Naive,1957669.587248322,1399.1674621889697,1163.4261744966443,58.28085144588605,-0.2120843757138291
SSEN-280300626002,Naive,5142097.026845638,2267.619242034614,1900.1812080536913,45.88063919142455,-0.08083131761508344
SSEN-280300626001,Mean (1 day),1767243.5071308722,1329.3771124593925,1088.981543624161,52.83279858898562,-0.09418272471907763
SSEN-280300626002,Mean (1 day),6048656.015954163,2459.401556467378,2044.7843959731545,51.787838011315,-0.2713834098020791
SSEN-280300626003,Naive,5621074.768456379,2370.8805892445066,1992.4261744966448,73.70701045752152,-1.0091977891828146
SSEN-280300626001,Persistence,2219274.7583892616,1489.7230475458389,1040.778523489933,38.06030133662618,-0.3740563155198562
SSEN-280300626002,Persistence,6209055.167785235,2491.7975776104354,1882.3154362416108,33.40401522294197,-0.3050981424710322
SSEN-280300626003,Mean (1 day),3053552.554404945,1747.4417170266208,1416.2437080536913,38.95131490763245,-0.09146227264092355
SSEN-280300626003,Persistence,2766473.7416107384,1663.2719986853438,1153.53355704698,25.650641469560764,0.011151220284690844
SSEN-280300626001,ARIMA,1138925.759322231,1067.2046473484975,941.3893254581769,43.80885550406147,0.29483804265822844
SSEN-280300626002,ARIMA,2220431.816971738,1490.1113438168766,1274.8263629102357,28.26553737090877,0.533281415367571
SSEN-280300626003,ARIMA,1581709.5015990543,1257.6603283872216,924.0002500928445,24.053792721255977,0.43463352389902776
SSEN-280300626001,Boosting,1549841.0606601124,1244.9261265874825,968.6718286200506,35.32318538638814,0.040421250500028094
SSEN-280300626001,Prophet,840191.2923158705,916.6194915644498,782.3924064173466,35.30901514713537,0.4797984579929526
SSEN-280300626002,Boosting,3205953.0125328004,1790.5175264522825,1493.5102585017407,28.697470674466828,0.32613204288883346
SSEN-280300626003,Boosting,2659851.85679797,1630.90522618513,1265.5220477169814,35.02632075806184,0.04926216242096626
SSEN-280300626002,Prophet,2380681.8221809366,1542.9458260680888,1217.4782108104696,23.708907073791668,0.499598032231502
SSEN-280300626003,Prophet,1655358.1885173754,1286.6072394158894,939.3479674455675,23.597963717885637,0.4083085264514056
SSEN-251200712501,Naive,11989767.2147651,3462.624324809883,2759.8859060402683,59.83274492432222,-0.024951755510157714
SSEN-251200712501,Mean (1 day),11904576.615996107,3450.3009457141716,2579.3249440715886,49.21426557414756,-0.01766919095346542
SSEN-251200712503,Naive,165708.8322147651,407.0734973131573,272.32214765100673,30.748994245647136,-0.3483974324811481
SSEN-251200712501,Persistence,7538162.422818792,2745.571420090687,1841.4496644295302,27.188311798083532,0.3555960953875621
SSEN-251200712503,Mean (1 day),137519.72330874816,370.836518305234,262.21462527964206,33.736757240683836,-0.11901845753585283
SSEN-251200712505,Naive,907843.4865771813,952.8082108048719,789.5201342281879,57.49531953007947,-0.0001255273441866933
SSEN-251200712503,Persistence,180212.46979865772,424.51439292285215,272.9127516778523,34.28085651332604,-0.4664156902793304
SSEN-251200712505,Mean (1 day),1190678.7155486806,1091.1822558806025,800.4408557046978,42.27584115201039,-0.311710879565124
SSEN-251200712505,Persistence,926408.2315436242,962.5010293727609,690.244966442953,31.952409314207213,-0.020577373531437626
SSEN-251200712501,ARIMA,5332482.4728448745,2309.216852711082,1669.9578918558982,30.888274178634628,0.5441498426225634
SSEN-251200712505,ARIMA,952374.2978604567,975.896663515383,722.331018938938,34.77460632835571,-0.049182883349091044
SSEN-251200712501,Boosting,9246081.182883188,3040.73694733418,2410.0655541366277,44.58771261711497,0.20959373353678357
SSEN-251200712505,Boosting,1052786.9271186194,1026.054056625975,760.7511745983483,42.30685416038696,-0.15980242875935424
SSEN-251200712501,Prophet,5980844.987559027,2445.576616579212,1876.9544770433426,35.02641649141985,0.4887242212773143
SSEN-251200712505,Prophet,1149965.571558207,1072.3644770124602,807.9198883345958,41.08896191544742,-0.2668592556835325
SSEN-251200712503,ARIMA,77817.76452088865,278.9583562485423,201.56789943234332,28.681991635295766,0.36678526739361483
SSEN-251200712503,Prophet,86635.78527543833,294.3395747694121,211.49618861372323,29.908787376217727,0.2950317200052045
SSEN-252900422001,Naive,14490057.929530201,3806.5808712715143,3225.6073825503354,62.80723220409874,-1.6766791712985478
SSEN-252900422002,Naive,30990306.822147653,5566.893821705929,4539.654362416108,45.652589168625866,-0.7406920003000523
SSEN-252900422001,Mean (1 day),5540633.290792786,2353.8549850814484,1968.486577181208,31.26515245631356,-0.023494715990360238
SSEN-252900422002,Mean (1 day),17820959.001902144,4221.487771142082,3590.115631991051,30.814316664657206,-0.0009839834859854957
SSEN-252900422001,Persistence,3572253.6912751677,1890.0406586301704,1468.6040268456377,20.641055062532494,0.3401146429826172
SSEN-252900422002,Persistence,7067135.969798658,2658.4085408000515,2126.3859060402683,16.033895758592475,0.6030466197620963
SSEN-252900422001,ARIMA,2063418.043037981,1436.4602476358268,1178.4111469008815,19.20216131126578,0.6188346434264086
SSEN-252900422002,ARIMA,3644105.3577248123,1908.953995706762,1496.8197295378905,11.800905801003932,0.7953145452593957
SSEN-252900422001,Boosting,2981636.4215538288,1726.7415618887005,1308.2544049457676,18.440287699403022,0.4492165493904945
SSEN-252900422002,Boosting,14858209.301646281,3854.6347818757463,3275.229374131814,27.9647501521107,0.16543046125391203
SSEN-252900422001,Prophet,2306607.1243577492,1518.7518310631758,1260.1480110168843,20.486629702262103,0.5739114863333468
SSEN-252900422002,Prophet,4780347.410913883,2186.4005604906624,1715.512973584492,14.066710114743975,0.7314930586332219
SSEN-281600801001,Naive,1191410.6744966444,1091.5176015514567,806.0302013422819,72.06994007975712,-0.8381497091419343
SSEN-281600801002,Naive,6890226.05033557,2624.924008487783,2185.546979865772,32.97997985399934,-0.0010798532536793193
SSEN-281600801001,Mean (1 day),738411.0339910748,859.3084626553347,703.7831375838927,184.7424841672116,-0.1392461528274751
SSEN-281600801002,Mean (1 day),6974087.606674708,2640.849788737464,2199.4207214765106,34.042953967231796,-0.013264085512578738
SSEN-281600801003,Naive,1626940.2516778524,1275.5156806867772,1045.3724832214766,65.58562312129676,-0.0014944245769765718
SSEN-281600801001,Persistence,1397365.231543624,1182.1020393957638,874.4328859060403,170.63076917752912,-1.1559035426740247
SSEN-281600801004,Naive,6792292.27852349,2606.2026549221937,2424.3590604026845,159.22085616118537,-5.572124345869903
SSEN-281600801002,Persistence,5710362.714765101,2389.6365235669423,1903.721476510067,25.490356943944782,0.17034230419132335
SSEN-281600801003,Mean (1 day),2081827.9264687032,1442.8540904986558,1203.1016498881431,88.04836660170471,-0.28150929890441323
SSEN-281600801005,Naive,7505795.872483222,2739.670759869372,2311.1476510067114,33.47432330831182,-0.023095931761382138
SSEN-281600801004,Mean (1 day),1615412.4034768832,1270.9887503345115,1078.3120805369128,74.8972051032662,-0.5630498144314982
SSEN-281600801003,Persistence,2856852.22147651,1690.222536081125,1255.3355704697988,66.43193083498944,-0.758590439137774
SSEN-281600801005,Mean (1 day),7698251.338704793,2774.572280317237,2325.0604026845635,38.06994950165116,-0.04932904652784931
SSEN-281600801004,Persistence,2527898.023489933,1589.9364841055547,1088.506711409396,49.5744903493953,-1.4459577802011307
SSEN-281600801005,Persistence,4642172.44966443,2154.5701310619784,1559.724832214765,18.917511701051236,0.36723728856015947
SSEN-281600801004,ARIMA,640906.8712171938,800.5665938678642,673.3583359361048,38.64622645129895,0.37986772667599966
SSEN-281600801003,ARIMA,1004369.1915705318,1002.1822147546482,830.8543750078009,55.48849394500104,0.3817411889973059
SSEN-281600801004,Boosting,14933471.7505324,3864.3850417022886,3600.5085466446194,218.67261581539017,-13.449412545210603
SSEN-281600801001,ARIMA,590767.3126227192,768.6138904695382,605.4832945466378,137.33987253979896,0.08854370108208043
SSEN-281600801004,Prophet,843154.3645481383,918.2343734298659,786.8421101399209,45.735430250910895,0.18417596014024007
SSEN-281600801002,ARIMA,3398133.714319835,1843.4027542346341,1451.7189796780212,21.002996478028226,0.5062856900170924
SSEN-281600801003,Boosting,2066493.157826794,1437.5302284914894,1207.489552251768,86.42357393907128,-0.27206968655158614
SSEN-281600801003,Prophet,1082581.8793253861,1040.4719502828445,825.7798509056719,50.12808893145406,0.33359586181833556
SSEN-281600801001,Boosting,1118507.0162706198,1057.59492069063,818.5111190480442,140.4043808751619,-0.7256714167847114
SSEN-281600801005,ARIMA,2077937.7514546334,1441.5053768386135,1119.9300623092324,14.833849993520158,0.7167615938290518
SSEN-281600801001,Prophet,617965.4452947556,786.1077822377512,610.0080623293509,131.01008506154065,0.04658147870948892
SSEN-281600801002,Boosting,4962593.4919649735,2227.6879251737605,1825.9504853718408,25.432948839693033,0.2789855763219833
SSEN-281600801002,Prophet,3750253.72819877,1936.5571843348107,1621.1528822486684,24.1006004738589,0.4551262288838195
SSEN-281600801005,Boosting,2931261.7551975627,1712.0927998206064,1327.7501401894967,17.203492010158644,0.6004471707437766
SSEN-281600801005,Prophet,2737082.5340444604,1654.4130481969914,1324.7028399569297,17.89536212880725,0.626915246157691
SSEN-281600102001,Naive,3932323.4530201326,1983.0086870763155,1637.1577181208052,36.369682114906,-0.21764304304346105
SSEN-281600102002,Naive,4783633.724832216,2187.1519665611295,1769.8724832214766,24.317750271255495,-0.03890655993912295
SSEN-281600102001,Mean (1 day),4329118.394589508,2080.653357623395,1656.676034675615,27.402373339822294,-0.3405105044537655
SSEN-281600102002,Mean (1 day),4673392.508808725,2161.8030689238844,1763.1593959731545,26.45127699828655,-0.014964442065855232
SSEN-281600102003,Naive,3717187.1979865786,1928.0008293531873,1590.030201342282,57.58861330146752,-0.24199684550257494
SSEN-281600102001,Persistence,3858615.4563758387,1964.3358817615278,1558.234899328859,25.927552426074335,-0.19481937901814672
SSEN-281600102002,Persistence,3968022.100671141,1991.9894830724236,1529.0402684563758,20.742816013511128,0.13822745897727384
SSEN-281600102003,Mean (1 day),2993168.552144505,1730.0776144856927,1405.614932885906,44.26706314124372,-8.573736468764359e-05
SSEN-281600102003,Persistence,2385943.4966442953,1544.649959260769,1189.0536912751677,31.482225797817424,0.20280197403437372
SSEN-281600102003,ARIMA,3700020.7065831847,1923.5437885796061,1593.3518732807477,57.737078928375595,-0.23626113001778282
SSEN-281600102003,Boosting,2455015.569585343,1566.848930045696,1254.7875347255247,37.95196399381275,0.17972342239415184
SSEN-281600102003,Prophet,1738876.2397407074,1318.6645668026072,990.3667222952399,26.306771343158204,0.41900187172517667
SSEN-281600102001,ARIMA,3062216.1101803947,1749.9188867431526,1357.70674317894,21.831319036402675,0.051785493384825076
SSEN-281600102002,ARIMA,3898340.8396409736,1974.421646873072,1628.8284274216396,24.541095310041744,0.15336079136710068
SSEN-281600102001,Boosting,3353866.4293150255,1831.356445183467,1447.6784680548813,28.13512381485626,-0.03852396013252024
SSEN-281600102001,Prophet,2160397.802559553,1469.8291746184498,1133.4003069123403,19.022404589620706,0.3310333226854335
SSEN-281600102002,Boosting,4353718.915658908,2086.5567127827867,1708.6786244552127,22.783806857658647,0.05446206758488181
SSEN-281600102002,Prophet,5042868.249482489,2245.6331511363314,1842.369348080837,27.43061098933944,-0.095206950753705
SSEN-252801203001,Naive,61312437.29530201,7830.225877668026,6152.322147651007,31.75321806018685,-0.114231051332633
SSEN-252801203001,Mean (1 day),55380180.35146346,7441.786099550528,6123.782438478746,29.580720255284426,-0.00642413347234716
